SLN,name,tot_pop,bp_pop,bp_u18,rohh,thh,med_rent,mhi,per_as,per_bl,per_wh,per_his,tot_mf,tot_units,MAR,IncomeNeed,moymPerGr1t3_24,moymPerGrkt5_24,moymPerGr1t3_23,moymPerGrkt5_23,moymGr1t3_24,moymGrkt5_24,moymGr1t3_23,moymGrkt5_23
219,Turner Elementary,12991.4182,0.285813214757416,1442.4762,1767.0264,4636.4905,1294,51922.8,0.00367281687537393,0.588342195003776,0.125275160490177,0.267041930803213,5,670,1298,62304,0.185840707964602,0.168032786885246,0.181159420289855,0.149019607843137,21,41,25,38
222,Urban Park Elementary,6564.8363,0.118305371910035,175.5089,474.5234,2137.7107,1143.42857142857,56015,0.00713551684449466,0.241955477244726,0.163546941756948,0.575904398408228,2,81,1341,64368,0.0673076923076923,0.0638297872340426,0.0506912442396313,0.0528846153846154,14,27,11,22
224,Walnut Hill Elementary,5314.1895,0.0372016466480919,31.3663,303.6945,2306.8537,1933.375,193148.625,0.0572369126091571,0.00696862616585276,0.769069168496908,0.130995253368364,0,0,,,0.0440251572327044,0.0524590163934426,0.0542635658914729,0.0458015267175573,7,16,7,12
225,Webster Elementary,11220.1998,0.189630616025216,912.3182,2383.9549,4106.7019,1162,57541.5833333333,0.0112273847387281,0.453485436150611,0.119117112335201,0.389461531692154,10,2788,1174.2,56361.6,0.120805369127517,0.129139072847682,0.176,0.14963503649635,18,39,22,41
226,Weiss Elementary,10447.1145,0.176282781240696,771.7711,1981.6591,3546.9431,1425.15384615385,58640.0769230769,0.00209068255162705,0.43630084651604,0.0496834412985519,0.491548532372264,6,1078,1289.5,61896,0.0614525139664804,0.0580110497237569,0.121693121693122,0.101522842639594,11,21,23,40
229,Winnetka Elementary,3100.3137,0.136012623496777,121.4386,232.9715,938.5903,1238,69498.5,0.000415861143341721,0.039299023192395,0.185726366980219,0.756872409395217,1,10,,,0.0131578947368421,0.0165562913907285,0.0401234567901235,0.0326086956521739,4,10,13,21
230,Withers Elementary,11629.1375,0.0567214636511091,118.4441,561.81,4296.5507,1847.25,173351.7,0.0639453011885017,0.0217155915475245,0.655861055903759,0.221854492648315,1,56,901,43248,0.0209424083769634,0.0182291666666667,0.0540540540540541,0.0403022670025189,4,7,12,16
233,Nathan Adams Elementary,10950.0912,0.094650581540362,101.4926,2616.8877,5169.2293,1554.75,123740.666666667,0.0757877797401359,0.0930124764622965,0.61940576348807,0.179728658333001,19,4800,1893.25,90876,0.135483870967742,0.0940438871473354,0.0807453416149068,0.0852941176470588,21,30,13,29
234,Gonzalez Elementary,7072.2881,0.180482268532019,439.2999,581.1626,1793.9633,1089.6,45739.6,0,0.143513497421011,0.0439049563040284,0.790502510778655,1,26,,,0.0333333333333333,0.0299539170506912,0.076,0.0717299578059072,7,13,19,34
235,Alexander Elementary,6922.4865,0.197927103216453,360.6072,1058.5908,2561.8376,1311.42857142857,52010,0.000359870690972095,0.641098194991063,0.0398639275063953,0.316049312627768,3,424,1342.66666666667,64448,0.125,0.150753768844221,0.132530120481928,0.1,13,30,11,18
236,Cochran Elementary,1306.7929,0.29581779943861,190.5304,192.6565,384.2506,1209.75,48127.2,0.0153100005364278,0.190526364200479,0.0550873822470263,0.732609964440425,4,1034,1314.5,63096,0.174157303370787,0.174285714285714,0.171428571428571,0.13677811550152,31,61,30,45
237,Runyon Elementary,5489.3024,0.248804693288532,585.2225,501.2599,1462.1463,1304.33333333333,57647.6666666667,3.643450213273e-08,0.119667081922832,0.0802174425661082,0.764975655194365,3,249,1027.33333333333,49312,0.138297872340426,0.114882506527415,0.0966183574879227,0.104738154613466,26,44,20,42
239,Salazar Elementary,4896.2102,0.168385887517656,347.7154,403.7782,1557.9181,1108.83333333333,60913.8333333333,0.00716950428312902,0.0117253340144588,0.138934762237128,0.83629716305889,0,0,,,0.0222222222222222,0.0314285714285714,0.0263157894736842,0.0340909090909091,4,11,5,12
240,Guzick Elementary,11228.8723,0.139142529922617,286.5255,2060.01,3980.697,1195.27272727273,56519.2727272727,0.0220477260214278,0.374406608934363,0.112028542705931,0.485711713009685,11,1868,1206.75,57924,0.14453125,0.143129770992366,0.167857142857143,0.167557932263815,37,75,47,94
244,Seagoville North Elementary,9883.9897,0.190562986928244,787.5275,904.43,2748.4415,1244.42857142857,60454,0.00671041775771984,0.139113004134353,0.141912491066234,0.707498997090213,4,498,1289,61872,0.0824742268041237,0.0899031811894882,0.0555555555555556,0.0697350069735007,32,65,20,50
247,Callejo Elementary,5080.6465,0.155133446107695,366.7635,690.1029,1423.2559,1184.66666666667,52248.3333333333,0,0.137155045130575,0.107080407975639,0.750364505776972,9,728,892.285714285714,42829.7142857143,0.0711462450592885,0.0707964601769912,0.0984251968503937,0.105154639175258,18,32,25,51
250,Young Jr Elementary,8890.7125,0.393895787317383,1490.8121,1520.6791,2975.5811,1080.875,38317.875,0.00714666006802042,0.567708257352828,0.0245178550088084,0.375467882917145,5,678,1085,52080,0.0802469135802469,0.114093959731544,0.102941176470588,0.0981132075471698,13,34,14,26
260,De Zavala Elementary,3017.9326,0.170877374796243,250.2116,139.3316,770.7547,1410.75,63300.25,0.000498453809074464,0.0559457159513768,0.0174437295253048,0.925998579292327,0,0,,,0.0774193548387097,0.0809859154929578,0.023121387283237,0.0376175548589342,12,23,4,12
263,Starks Elementary,4474.1241,0.439046896352294,970.7952,1067.6837,1748.6671,1009.25,34275.875,7.50984980501547e-06,0.605965914088078,0.0218940507260404,0.368483766465038,7,1050,989,47472,0.252873563218391,0.259036144578313,0.17283950617284,0.178571428571429,22,43,14,30
264,McNair Elementary,8537.2474,0.316757998602688,1159.746,3194.3397,3596.4485,1198.71428571429,41432.8571428571,0.000861741455448509,0.796886570254483,0.0200711297179932,0.164147380805668,16,4330,1150.69230769231,55233.2307692308,0.253658536585366,0.229591836734694,0.21,0.205882352941176,52,90,42,84
265,Martinez Learning Center,10224.629,0.274657505910483,1027.1697,1419.6933,2995.1522,1236.88888888889,65537.3333333333,0.0283901547919245,0.250579018563901,0.0305193763020644,0.678526370003254,3,502,1076.5,51672,0.0956521739130435,0.106430155210643,0.0837209302325582,0.0833333333333333,22,48,18,35
266,Douglass Elementary,6224.2767,0.439866322138282,1554.9231,1406.5694,1782.192,1192.8,50849.2,7.56714430770727e-06,0.507959438885485,0.0239536748101189,0.442817910071382,5,994,933.8,44822.4,0.0994475138121547,0.144927536231884,0.153061224489796,0.143661971830986,18,50,30,51
271,Saldivar Elementary,4812.8308,0.233156565570516,523.0096,1494.3317,1615.682,1148,51143.5,0.0014046411105913,0.0507303934308266,0.0644115101657012,0.881182712677121,6,1307,1150.16666666667,55208,0.115942028985507,0.0934256055363322,0.1,0.0866013071895425,32,54,32,53
272,Moreno Elementary,5921.2213,0.177393285402118,538.4109,854.8704,1923.205,1228,60180.2222222222,0.0024684096843332,0.183126274979792,0.0738367606696274,0.738736297526998,2,294,526,25248,0.0135135135135135,0.0431893687707641,0.0192307692307692,0.0251572327044025,2,13,3,8
273,Pleasant Grove Elementary,4916.2781,0.228637391363194,589.6072,377.2044,1402.1847,1176.28571428571,55300.2857142857,0.0190484138804109,0.161714326128133,0.0763368532793131,0.73722456831724,0,0,,,0.0561224489795918,0.044973544973545,0.078125,0.0652741514360313,11,17,15,25
274,Bethune Elementary,7301.4761,0.262794929918349,953.316,799.8405,1969.2462,1191.57142857143,54054.2857142857,0.00975972516023164,0.152561808700572,0.053276597043165,0.781689034084492,2,552,1536,73728,0.0566801619433198,0.04375,0.0297397769516729,0.0355029585798817,14,21,8,18
275,Kahn Elementary,5872.8627,0.189519942293219,462.2279,952.8379,2046.0017,1202.125,65891.875,0.00525706143274897,0.0540220019105844,0.17035565977049,0.754838964650067,10,893,1531.71428571429,73522.2857142857,0.0384615384615385,0.0491400491400491,0.0377358490566038,0.0321782178217822,8,20,8,13
276,Cuellar Sr Elementary,6183.3524,0.14544236553621,387.0322,766.4186,1805.2132,1142.6,53186.8,0.00115495600735937,0.226236709394082,0.0675279804528042,0.704287612654909,1,48,,,0.0295081967213115,0.034965034965035,0.0660377358490566,0.0632688927943761,9,20,21,36
277,Tolbert Elementary,7587.1423,0.257134547219445,983.5046,1099.4871,2184.1502,1206.42857142857,63854.7142857143,0.0069081213884706,0.352437162012897,0.0592100401227482,0.579167257743406,9,1498,1176.57142857143,56475.4285714286,0.153284671532847,0.120879120879121,0.13768115942029,0.110344827586207,21,33,19,32
278,Cigarroa Elementary,3224.9257,0.188633772244737,277.7329,705.3035,978.3582,1324.8,81225.2,0.00510942004028186,0.0223797093991964,0.159223730332764,0.812086213335086,7,1148,1105.5,53064,0.0909090909090909,0.0939759036144578,0.092511013215859,0.0885780885780886,19,39,21,38
279,Junkins Elementary,15951.105,0.0623262087485475,319.4198,4896.5023,7481.8449,1757.41666666667,103912.833333333,0.0328333303554832,0.182958597539167,0.459974703946843,0.283350865034115,24,6120,1534.375,73650,0.153225806451613,0.1375,0.173076923076923,0.188524590163934,38,66,45,92
280,Frank Elementary,20350.5493,0.153201068631597,1380.3087,7862.9454,10112.6697,1399.16666666667,76287.6666666667,0.069242612532331,0.216907378514839,0.348559716764009,0.320365151028135,24,8032,1466,70368,0.144086021505376,0.142217245240762,0.111358574610245,0.0958751393534002,67,127,50,86
281,Chavez Learning Center,18346.8089,0.160036833435377,602.0059,7848.7853,10008.6239,1502.09090909091,82046.2727272727,0.0479362708138307,0.219419416310593,0.391294204846708,0.31064233192073,249,14401,1425.55223880597,68426.5074626866,0.139442231075697,0.137339055793991,0.173913043478261,0.189393939393939,35,64,44,100
283,Medrano Elementary,16733.6571,0.109127723192081,213.8769,8692.762,10333.1371,1670.47058823529,82202,0.104691860812661,0.140935551978055,0.516953153055825,0.199623105698754,116,17177,1799.59090909091,86380.3636363636,0.209150326797386,0.205574912891986,0.111940298507463,0.125475285171103,32,59,15,33
284,Highland Meadows Elementary,5441.7731,0.165284509932985,330.2844,1796.2332,2322.1546,1202.66666666667,58239.6666666667,0.0474978458767419,0.273377146136431,0.182888239129265,0.471471531953436,8,2441,1067.14285714286,51222.8571428572,0.10472972972973,0.112570356472796,0.177215189873418,0.174789915966387,31,60,56,104
286,McShan Jr Elementary,6556.03,0.10694487365067,200.8081,2514.2674,2753.7499,1303.6,82273.3333333333,0.207398654368574,0.286724191317001,0.175588931106172,0.214228183824662,14,3129,1052.92307692308,50540.3076923077,0.113879003558719,0.108818011257036,0.104895104895105,0.0984555984555985,32,58,30,51
287,Soto Jr Elementary,9718.3069,0.231803473915811,1209.7186,1233.6467,2854.2709,1110.71428571429,51120,0.00409927371196726,0.0854960137140761,0.0557862810444893,0.849283170919412,6,103,791.5,37992,0.0628272251308901,0.0583756345177665,0.0954545454545455,0.0911214953271028,12,23,21,39
289,Botello Elementary,6948.0453,0.126489100466861,224.2181,1310.0715,2377.5391,1079.625,54613.625,0.00426616389504542,0.136662638051597,0.0762298714431237,0.76741857166648,24,1363,1034,49632,0.0288065843621399,0.0196936542669584,0.0425531914893617,0.0388127853881279,7,9,10,17
301,Wilmer Hutchins Elementary,12731.0312,0.178053840603266,901.14,1419.7,3322.259,1238.25,56629,0.0042238369504585,0.452778467780363,0.116847989501432,0.387889717841552,3,573,1241,59568,0.119521912350598,0.110220440881764,0.079646017699115,0.0755102040816327,30,55,18,37
303,Richardson Elementary,6812.1661,0.211951658078331,558.7739,722.5971,2175.2651,1093.14285714286,46749.7142857143,7.33980928621221e-08,0.206805732467387,0.0757390075970109,0.712263093526155,1,6,1650,79200,0.0405405405405405,0.045766590389016,0.0303030303030303,0.0306345733041576,9,20,7,14
304,Bush Elementary,25266.4181,0.094374599935873,551.1137,12086.7883,14558.1722,1490.52631578947,82577.8421052632,0.0757026655867774,0.224371506778794,0.395605897141392,0.258280476250015,47,13385,1642.46511627907,78838.3255813954,0.16,0.183606557377049,0.189090909090909,0.160714285714286,48,112,52,90
305,Halliday Elementary,6648.8653,0.298045066426598,1177.3196,642.2273,1822.0927,1214.8,52309.8,2.99299190194152e-06,0.158555219941063,0.118676520638792,0.715276349484776,1,124,,,0.0679245283018868,0.072202166064982,0.0805860805860806,0.0821167883211679,18,40,22,45
307,Thompson Elementary,7204.8858,0.355984837400199,1054.2831,1398.9666,2319.4022,1098,39043.1428571429,0.000181196487527949,0.559262549310636,0.0241017144227324,0.400485320669482,7,1027,972.25,46668,0.140495867768595,0.121535181236674,0.0968992248062016,0.108,34,57,25,54
312,Johnson Elementary,4921.9663,0.229845519259244,467.1791,539.7535,1635.3523,1147.25,52984.25,1.82853750949087e-07,0.278310174533296,0.218927585912159,0.497124756827368,6,1485,1029,49392,0.115079365079365,0.109243697478992,0.116,0.134831460674157,29,52,29,60
42,Bedford Law  Middle,51363.035,0.254003008194512,5121.2159,10067.8507,18522.3635,1321.08,52062.4615384615,0.00186921002623774,0.584305843687002,0.0596629677354541,0.340818598433679,38,8006,1237.27272727273,59389.0909090909,,,,,,,,
43,Browne  Middle,37820.1534,0.206889033929725,3171.9964,6835.4936,12819.927,1159.52631578947,54309.9523809524,0.00926233154834322,0.352652519912836,0.0963540195476838,0.529716193588998,38,6707,1149.21212121212,55162.1818181818,,,,,,,,
45,Comstock  Middle,28098.6807,0.301134935491829,3878.772,3926.4297,7571.7525,1111.27272727273,49905.3636363636,0.00441168043879014,0.283540184148219,0.0363831601531384,0.660600203909218,13,2109,1088.55555555556,52250.6666666667,,,,,,,,
46,Young Men's Leadership  Middle,29452.1026,0.246883025594241,3411.6789,3897.2928,8484.8819,1226.875,54554.75,0.00601831734757029,0.209989075618662,0.0618524770452212,0.709916829503371,17,2115,973.357142857143,46721.1428571429,,,,,,,,
47,Franklin  Middle,79073.6195,0.0955387491779101,2119.1947,26215.2377,40416.2636,1551.0625,107189.411764706,0.0606313740323977,0.134035320085481,0.559497946088076,0.208860558103073,101,28463,1690.97802197802,81166.9450549451,,,,,,,,
48,Gaston  Middle,38589.7335,0.132924203791146,1797.0796,5498.2992,14651.1401,1397.92857142857,80755.8571428572,0.00732618689890667,0.0897602519074147,0.364528381622537,0.518593573599051,40,5931,1272.71428571429,61090.2857142857,,,,,,,,
49,Greiner  Middle,17966.5869,0.118506425947824,570.4528,2498.7574,7082.8353,1241.92307692308,73217.0769230769,0.0103002869176004,0.0504594893312764,0.382994524129678,0.530810044950719,43,1249,1218.33333333333,58480,,,,,,,,
50,Hill  Middle,29149.2274,0.115558126250715,1070.2804,4965.2062,11505.9216,1571.78947368421,94826.9473684211,0.0198052865030653,0.10349466071955,0.395868890164821,0.452083937566043,21,4143,1096.63157894737,52638.3157894737,,,,,,,,
51,Lewis  Middle,33618.8645,0.287020244244121,3856.19,4725.9725,11634.8699,1098.42857142857,44098.9047619048,0.00391975463656722,0.436073008950079,0.0403469308132046,0.506732861248184,32,2889,963.5,46248,,,,,,,,
52,Piedmont  Middle,27832.944,0.237546035374483,2656.8617,3664.0789,8680.2306,1167.11764705882,49844.2941176471,0.00189793792564667,0.216890785969318,0.0588780619110936,0.71556857226458,14,1282,1061.18181818182,50936.7272727273,,,,,,,,
53,Long  Middle,66581.1124,0.0917114445807908,794.2028,15602.9104,30775.9512,1613.08333333333,108827.027777778,0.0383816236750049,0.0787718905699749,0.614630648616198,0.236549320554758,315,16931,1369.42424242424,65732.3636363637,,,,,,,,
54,Marsh  Middle,32382.6273,0.0884467549055231,1073.8143,3618.7453,10702.108,1682.21428571429,120244.823529412,0.0322896993598787,0.0354911783207905,0.396408808373618,0.512286194270593,26,4735,1389.11764705882,66677.6470588235,,,,,,,,
55,Rusk  Middle,44109.367,0.140742833602668,1115.2598,20325.9568,25017.7907,1605.96428571429,81289.6896551724,0.0906420511543501,0.150894729457351,0.425058133343877,0.301066045676874,202,29907,1635.576,78507.648,,,,,,,,
56,Walker  Middle,63792.2297,0.0795572019330122,1091.3226,20158.374,31502.4256,1619.05405405405,112160.256410256,0.062858331161295,0.154501075544002,0.49756358179153,0.244444545571355,91,24361,1650.52380952381,79225.1428571429,,,,,,,,
58,Spence  Middle,68852.3512,0.127914583111579,1020.2147,32983.8048,42754.1868,1725.75609756098,102867.833333333,0.0610555155595035,0.125504588432995,0.580414283659205,0.197251156471763,632,54433,1777.27777777778,85309.3333333334,,,,,,,,
59,Stockard  Middle,29169.9139,0.217780327421535,3114.1293,3161.3263,8568.1035,1173.5,56965.5294117647,0.00600208490845083,0.0781418590337355,0.0753992660910802,0.836006985951371,12,1689,1239.125,59478,,,,,,,,
60,Storey  Middle,33668.5839,0.234211065229863,3082.6956,4823.0972,10969.2684,1213.63157894737,48103.3157894737,0.00242824290569584,0.477396208517104,0.0388073583338324,0.472552660582793,14,2151,1177.08333333333,56500,,,,,,,,
62,Dade  Middle,35255.0127,0.230813455358648,2105.6284,8807.2008,12227.6706,1223.05882352941,49726.5294117647,0.00688856084286704,0.523705923952199,0.150505054278423,0.292576490831898,107,7561,1082.87755102041,51978.1224489796,,,,,,,,
68,Quintanilla  Middle,25669.4657,0.216665456344111,2473.1758,4985.0036,8636.8967,1180.73333333333,65405,0.00517979616537169,0.0794241969750075,0.121669174438641,0.770428731596077,43,5568,1303.37142857143,62561.8285714286,,,,,,,,
69,Seagoville  Middle,41680.6656,0.183662210998857,3429.2592,3433.5372,11195.2895,1250.15384615385,57606.1538461538,0.00576777497526335,0.155539229200793,0.208598629000781,0.617486533132523,17,1670,1072.5,51480,,,,,,,,
72,Todd  Middle,22398.6369,0.39477048266272,3623.393,3983.3998,7747.4363,1051.46666666667,35673.2666666667,0.00283769946732785,0.600184500513065,0.0245823351866559,0.358783149879982,17,2574,1024.5,49176,,,,,,,,
76,Lang  Middle,31686.743,0.245443547164188,3236.0853,7325.5204,11315.5495,1300.55555555556,59524.3888888889,0.020193236647894,0.362385001197504,0.127006038455893,0.477998953694925,45,7614,1114,53472,,,,,,,,
77,Garcia  Middle,17764.5434,0.143462240633778,840.6264,4265.2383,6786.2172,1132.11111111111,55048,0.0116212443715272,0.10953271109687,0.151952039476568,0.706183070261181,171,8496,1201.52173913043,57673.0434782609,,,,,,,,
79,Medrano  Middle,53828.0545,0.161264897656667,3903.1767,13440.7887,20647.4979,1546.89285714286,106853.689655172,0.0369541797205396,0.0682183432804543,0.324647124298353,0.554448857147531,77,11393,1218.65517241379,58495.4482758621,,,,,,,,
83,Tasby  Middle,30851.1056,0.202019842685962,2576.5312,11424.2708,13167.8672,1512.78260869565,86083.0416666667,0.110373765664982,0.25452076505161,0.179944248092036,0.406659189549434,57,13818,1018.44680851064,48885.4468085107,,,,,,,,
100,"Holmes, Z  Middle",23999.7729,0.13862874927454,1543.3549,2770.2516,7444.8493,1163.6875,61390.9375,0.00193574331697114,0.12196751245092,0.0776006176291777,0.795287421240557,12,1233,1100.6,52828.8,,,,,,,,
352,Young Women's STEAM  Middle,29692.5537,0.191480131936244,2530.0813,2615.7957,7977.6684,1149.28571428571,53077.2857142857,0.00652961688505762,0.143469967017354,0.0790219030571291,0.768964587239258,13,1328,1172.22222222222,56266.6666666667,,,,,,,,
353,Richards  Middle,25189.137,0.156610879523185,1578.1011,3023.2823,7742.4664,1152.70588235294,50965.9411764706,0.0058076106378714,0.212143583958434,0.106637710533711,0.670154297068613,20,1655,1058.28571428571,50797.7142857143,,,,,,,,
354,West  Middle,28773.0629,0.234046424720394,2620.9079,3380.079,8723.9648,1167.92857142857,50800.3571428572,0.00487685654070565,0.521318455116574,0.0962544588883514,0.349671876607895,15,3267,1016.16666666667,48776,,,,,,,,
372,West Dallas  Middle,27314.4992,0.212606244671694,1963.0178,5091.8465,9306.0046,1251.46666666667,63600.0666666667,0.0212440504858313,0.242958607859082,0.0789975603872686,0.643258105204433,30,7965,1585.22222222222,76090.6666666667,,,,,,,,
1,Adams  High,67738.9607,0.125451287002105,2867.3599,10463.5055,26157.0616,1461.37837837838,83853.7027027027,0.0126961572943058,0.0956704078868455,0.378014738274542,0.489973350004468,61,10074,1210.75925925926,58116.4444444445,,,,,,,,
2,Adamson  High,17764.5434,0.143462240633778,840.6264,4265.2383,6786.2172,1132.11111111111,55048,0.0116212443715272,0.10953271109687,0.151952039476568,0.706183070261181,171,8496,1201.52173913043,57673.0434782609,,,,,,,,
5,Molina  High,29169.9139,0.217780327421535,3114.1293,3161.3263,8568.1035,1173.5,56965.5294117647,0.00600208490845083,0.0781418590337355,0.0753992660910802,0.836006985951371,12,1689,1239.125,59478,,,,,,,,
6,Hillcrest  High,79073.6195,0.0955387491779101,2119.1947,26215.2377,40416.2636,1551.0625,107189.411764706,0.0606313740323977,0.134035320085481,0.559497946088076,0.208860558103073,101,28463,1690.97802197802,81166.9450549451,,,,,,,,
7,Jefferson  High,53828.0545,0.161264897656667,3903.1767,13440.7887,20647.4979,1546.89285714286,106853.689655172,0.0369541797205396,0.0682183432804543,0.324647124298353,0.554448857147531,77,11393,1218.65517241379,58495.4482758621,,,,,,,,
8,Kimball  High,61819.9262,0.180388981117871,4715.3514,9605.7452,20264.7764,1159.85185185185,55902,0.0064179986031753,0.263095834947794,0.0890735582922776,0.63281643160551,50,7940,1142.81578947368,54855.1578947368,,,,,,,,
9,Lincoln  High,11979.9346,0.328864107488533,1509.7085,2514.7507,4090.8291,1068.5,37432.75,0.000478625317370263,0.586042306107414,0.0402666805877221,0.351380457452581,11,1381,887.571428571429,42603.4285714286,,,,,,,,
12,Pinkston  High,41255.6507,0.217965491936842,3301.1799,8366.3843,14082.4424,1223.7619047619,62415.0476190476,0.0162656748497243,0.199191251636227,0.0908899953431107,0.67397693960018,56,12184,1412.475,67798.8,,,,,,,,
13,Roosevelt  High,33618.8645,0.287020244244121,3856.19,4725.9725,11634.8699,1098.42857142857,44098.9047619048,0.00391975463656722,0.436073008950079,0.0403469308132046,0.506732861248184,32,2889,963.5,46248,,,,,,,,
14,Samuell  High,57285.0466,0.242346486980077,6068.5406,7561.3716,17165.1125,1196,51659.84,0.00401635878218872,0.21334239082211,0.0604073053158693,0.712662826043682,31,3397,1012,48576,,,,,,,,
15,Seagoville  High,41680.6656,0.183662210998857,3429.2592,3433.5372,11195.2895,1250.15384615385,57606.1538461538,0.00576777497526335,0.155539229200793,0.208598629000781,0.617486533132523,17,1670,1072.5,51480,,,,,,,,
16,SOC  High,56067.2207,0.298353927502599,6706.0886,8806.497,18716.7048,1149.53571428571,43575.3571428571,0.00259181743246282,0.526449655101238,0.0331245151233259,0.427102183789895,31,4725,1089.89285714286,52314.8571428572,,,,,,,,
17,Spruce  High,57791.2343,0.244795397976125,6408.8533,6542.2254,15549.421,1133.57894736842,51146.3157894737,0.00549985484563357,0.211573517127666,0.0582905148298589,0.71627673299236,26,3437,1130.38888888889,54258.6666666667,,,,,,,,
18,Sunset  High,29694.901,0.151735390530516,1705.4664,4209.2233,10943.2942,1201.77777777778,66750.8333333333,0.00765259328529164,0.0459300975611941,0.283292407676321,0.642475773871076,60,2598,1300.81818181818,62439.2727272727,,,,,,,,
21,White  High,96174.8569,0.082550365614321,2165.1369,23777.1194,42204.5336,1608.3829787234,107790.86,0.0525656981767758,0.114429759031958,0.463504190563553,0.334628368966151,117,29096,1606.52475247525,77113.1881188119,,,,,,,,
22,Wilson  High,66581.1124,0.0917114445807908,794.2028,15602.9104,30775.9512,1613.08333333333,108827.027777778,0.0383816236750049,0.0787718905699749,0.614630648616198,0.236549320554758,315,16931,1369.42424242424,65732.3636363637,,,,,,,,
23,Carter  High,51363.035,0.254003008194512,5121.2159,10067.8507,18522.3635,1321.08,52062.4615384615,0.00186921002623774,0.584305843687002,0.0596629677354541,0.340818598433679,38,8006,1237.27272727273,59389.0909090909,,,,,,,,
24,North Dallas  High,112961.7183,0.13292376590911,2135.4745,53309.7616,67771.9775,1624.41379310345,90593.2833333333,0.0726084856306581,0.135418948385455,0.519750711865721,0.237788863379923,834,84340,1740.75670103093,83556.3216494846,,,,,,,,
25,Skyline  High,56875.8801,0.206101417321189,4814.1863,10348.8027,19058.0157,1227.40740740741,54026.3333333333,0.0138221474308228,0.295846222870141,0.117985332063459,0.563100531256658,65,9269,1098.70588235294,52737.8823529412,,,,,,,,
28,Conrad  High,30851.1056,0.202019842685962,2576.5312,11424.2708,13167.8672,1512.78260869565,86083.0416666667,0.110373765664982,0.25452076505161,0.179944248092036,0.406659189549434,57,13818,1018.44680851064,48885.4468085107,,,,,,,,
32,Madison  High,23275.0781,0.18034572352305,595.9198,6292.4501,8136.8414,1242.28571428571,51936.7857142857,0.0101878240314046,0.491620709105161,0.207245938306862,0.262309457084056,96,6180,1115.42857142857,53540.5714285714,,,,,,,,
380,Wilmer-Hutchins  High,28773.0629,0.234046424720394,2620.9079,3380.079,8723.9648,1167.92857142857,50800.3571428572,0.00487685654070565,0.521318455116574,0.0962544588883514,0.349671876607895,15,3267,1016.16666666667,48776,,,,,,,,
